submission_id,actual_outcome,age,comments,correctResponse,education,effect_valence,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,mechanism,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,trialNr,trialType
1630,red,54,,FALSE,Graduated College,pleasant,272567,1756124667650,1756124395083,male,English,disjunctive,5cfde288bab656000198b943,68ac54d1e44d0814476a1565,68ac49e7f5750fd7a623e599,FALSE,2607,2,comprehension-2
1630,red,54,,NA,Graduated College,pleasant,272567,1756124667650,1756124395083,male,English,disjunctive,5cfde288bab656000198b943,68ac54d1e44d0814476a1565,68ac49e7f5750fd7a623e599,2,73464,1,critical
1636,blue,54,,Sound A,Graduated College,pleasant,298202,1756124683023,1756124384821,female,English,disjunctive,66faeeeafd0c076eec88cfcb,68ac54571987b035fc8cf2f5,68ac49e7f5750fd7a623e599,Sound A,5381,1,comprehension
1636,blue,54,,Sound A,Graduated College,pleasant,298202,1756124683023,1756124384821,female,English,disjunctive,66faeeeafd0c076eec88cfcb,68ac54571987b035fc8cf2f5,68ac49e7f5750fd7a623e599,Sound A,43165,2,comprehension
1636,blue,54,,Sound A,Graduated College,pleasant,298202,1756124683023,1756124384821,female,English,disjunctive,66faeeeafd0c076eec88cfcb,68ac54571987b035fc8cf2f5,68ac49e7f5750fd7a623e599,Sound A,11677,3,comprehension
1636,blue,54,,Sound B,Graduated College,pleasant,298202,1756124683023,1756124384821,female,English,disjunctive,66faeeeafd0c076eec88cfcb,68ac54571987b035fc8cf2f5,68ac49e7f5750fd7a623e599,Sound A,101,4,comprehension
1636,blue,54,,only the islanders know,Graduated College,pleasant,298202,1756124683023,1756124384821,female,English,disjunctive,66faeeeafd0c076eec88cfcb,68ac54571987b035fc8cf2f5,68ac49e7f5750fd7a623e599,90% for blue marbles and 10% for red marbles,28985,1,comprehension-2
1636,blue,54,,FALSE,Graduated College,pleasant,298202,1756124683023,1756124384821,female,English,disjunctive,66faeeeafd0c076eec88cfcb,68ac54571987b035fc8cf2f5,68ac49e7f5750fd7a623e599,FALSE,17623,2,comprehension-2
1636,blue,54,,NA,Graduated College,pleasant,298202,1756124683023,1756124384821,female,English,disjunctive,66faeeeafd0c076eec88cfcb,68ac54571987b035fc8cf2f5,68ac49e7f5750fd7a623e599,6,55776,1,critical
1643,red,66,,Sound A,Graduated College,neutral,293050,1756124719727,1756124426677,male,English,conjunctive,5bd2034025db7b000178ad8a,68ac550063dc38b249a1e0ca,68ac49e7f5750fd7a623e599,Sound A,22173,1,comprehension
1643,red,66,,Sound B,Graduated College,neutral,293050,1756124719727,1756124426677,male,English,conjunctive,5bd2034025db7b000178ad8a,68ac550063dc38b249a1e0ca,68ac49e7f5750fd7a623e599,Sound B,2623,2,comprehension
1643,red,66,,Sound B,Graduated College,neutral,293050,1756124719727,1756124426677,male,English,conjunctive,5bd2034025db7b000178ad8a,68ac550063dc38b249a1e0ca,68ac49e7f5750fd7a623e599,Sound B,1302,3,comprehension
1643,red,66,,Sound B,Graduated College,neutral,293050,1756124719727,1756124426677,male,English,conjunctive,5bd2034025db7b000178ad8a,68ac550063dc38b249a1e0ca,68ac49e7f5750fd7a623e599,Sound B,1250,4,comprehension
1643,red,66,,only the islanders know,Graduated College,neutral,293050,1756124719727,1756124426677,male,English,conjunctive,5bd2034025db7b000178ad8a,68ac550063dc38b249a1e0ca,68ac49e7f5750fd7a623e599,only the islanders know,10608,1,comprehension-2
1643,red,66,,FALSE,Graduated College,neutral,293050,1756124719727,1756124426677,male,English,conjunctive,5bd2034025db7b000178ad8a,68ac550063dc38b249a1e0ca,68ac49e7f5750fd7a623e599,FALSE,7489,2,comprehension-2
1643,red,66,,NA,Graduated College,neutral,293050,1756124719727,1756124426677,male,English,conjunctive,5bd2034025db7b000178ad8a,68ac550063dc38b249a1e0ca,68ac49e7f5750fd7a623e599,6,93117,1,critical
1652,red,58,,Sound A,Higher degree,pleasant,350508,1756124753161,1756124402653,male,English,conjunctive,66abb02dca4e0b7e7bdde362,68ac54e8c371c67e062a2485,68ac49e7f5750fd7a623e599,Sound A,18276,1,comprehension
1652,red,58,,Sound B,Higher degree,pleasant,350508,1756124753161,1756124402653,male,English,conjunctive,66abb02dca4e0b7e7bdde362,68ac54e8c371c67e062a2485,68ac49e7f5750fd7a623e599,Sound B,2740,2,comprehension
1652,red,58,,Sound B,Higher degree,pleasant,350508,1756124753161,1756124402653,male,English,conjunctive,66abb02dca4e0b7e7bdde362,68ac54e8c371c67e062a2485,68ac49e7f5750fd7a623e599,Sound B,1263,3,comprehension
1652,red,58,,Sound B,Higher degree,pleasant,350508,1756124753161,1756124402653,male,English,conjunctive,66abb02dca4e0b7e7bdde362,68ac54e8c371c67e062a2485,68ac49e7f5750fd7a623e599,Sound B,1933,4,comprehension
1652,red,58,,only the islanders know,Higher degree,pleasant,350508,1756124753161,1756124402653,male,English,conjunctive,66abb02dca4e0b7e7bdde362,68ac54e8c371c67e062a2485,68ac49e7f5750fd7a623e599,only the islanders know,7616,1,comprehension-2
1652,red,58,,FALSE,Higher degree,pleasant,350508,1756124753161,1756124402653,male,English,conjunctive,66abb02dca4e0b7e7bdde362,68ac54e8c371c67e062a2485,68ac49e7f5750fd7a623e599,FALSE,3567,2,comprehension-2
1652,red,58,,NA,Higher degree,pleasant,350508,1756124753161,1756124402653,male,English,conjunctive,66abb02dca4e0b7e7bdde362,68ac54e8c371c67e062a2485,68ac49e7f5750fd7a623e599,7,45848,1,critical
1606,red,59,,Sound A,Graduated College,unpleasant,301808,1756124503730,1756124201922,female,English,conjunctive,5e57e67bb836e0000d222062,68ac541946ab5d235ab055e1,68ac49e7f5750fd7a623e599,Sound A,16459,1,comprehension
1606,red,59,,Sound B,Graduated College,unpleasant,301808,1756124503730,1756124201922,female,English,conjunctive,5e57e67bb836e0000d222062,68ac541946ab5d235ab055e1,68ac49e7f5750fd7a623e599,Sound B,3524,2,comprehension
1606,red,59,,Sound B,Graduated College,unpleasant,301808,1756124503730,1756124201922,female,English,conjunctive,5e57e67bb836e0000d222062,68ac541946ab5d235ab055e1,68ac49e7f5750fd7a623e599,Sound B,8927,3,comprehension
1606,red,59,,Sound B,Graduated College,unpleasant,301808,1756124503730,1756124201922,female,English,conjunctive,5e57e67bb836e0000d222062,68ac541946ab5d235ab055e1,68ac49e7f5750fd7a623e599,Sound B,1647,4,comprehension
1606,red,59,,only the islanders know,Graduated College,unpleasant,301808,1756124503730,1756124201922,female,English,conjunctive,5e57e67bb836e0000d222062,68ac541946ab5d235ab055e1,68ac49e7f5750fd7a623e599,90% for blue marbles and 10% for red marbles,20333,1,comprehension-2
1606,red,59,,FALSE,Graduated College,unpleasant,301808,1756124503730,1756124201922,female,English,conjunctive,5e57e67bb836e0000d222062,68ac541946ab5d235ab055e1,68ac49e7f5750fd7a623e599,FALSE,4387,2,comprehension-2
1606,red,59,,NA,Graduated College,unpleasant,301808,1756124503730,1756124201922,female,English,conjunctive,5e57e67bb836e0000d222062,68ac541946ab5d235ab055e1,68ac49e7f5750fd7a623e599,4,65957,1,critical
1609,blue,48,,Sound A,Higher degree,unpleasant,293046,1756124527877,1756124234831,male,United Kingdom,conjunctive,5b5ecd4b7757ed000198d434,68ac542de06b951adba90805,68ac49e7f5750fd7a623e599,Sound A,35601,1,comprehension
1609,blue,48,,Sound B,Higher degree,unpleasant,293046,1756124527877,1756124234831,male,United Kingdom,conjunctive,5b5ecd4b7757ed000198d434,68ac542de06b951adba90805,68ac49e7f5750fd7a623e599,Sound B,30774,2,comprehension
1609,blue,48,,Sound B,Higher degree,unpleasant,293046,1756124527877,1756124234831,male,United Kingdom,conjunctive,5b5ecd4b7757ed000198d434,68ac542de06b951adba90805,68ac49e7f5750fd7a623e599,Sound B,26297,3,comprehension
1609,blue,48,,Sound B,Higher degree,unpleasant,293046,1756124527877,1756124234831,male,United Kingdom,conjunctive,5b5ecd4b7757ed000198d434,68ac542de06b951adba90805,68ac49e7f5750fd7a623e599,Sound B,23703,4,comprehension
1609,blue,48,,only the islanders know,Higher degree,unpleasant,293046,1756124527877,1756124234831,male,United Kingdom,conjunctive,5b5ecd4b7757ed000198d434,68ac542de06b951adba90805,68ac49e7f5750fd7a623e599,only the islanders know,27102,1,comprehension-2
1609,blue,48,,FALSE,Higher degree,unpleasant,293046,1756124527877,1756124234831,male,United Kingdom,conjunctive,5b5ecd4b7757ed000198d434,68ac542de06b951adba90805,68ac49e7f5750fd7a623e599,FALSE,31092,2,comprehension-2
1609,blue,48,,NA,Higher degree,unpleasant,293046,1756124527877,1756124234831,male,United Kingdom,conjunctive,5b5ecd4b7757ed000198d434,68ac542de06b951adba90805,68ac49e7f5750fd7a623e599,6,40022,1,critical
1610,red,33,,Sound A,Graduated College,neutral,299196,1756124531617,1756124232421,male,english,conjunctive,608d247fc141c8230ce3ebdc,68ac543ee8bb06381af8a148,68ac49e7f5750fd7a623e599,Sound A,4723,1,comprehension
1610,red,33,,Sound B,Graduated College,neutral,299196,1756124531617,1756124232421,male,english,conjunctive,608d247fc141c8230ce3ebdc,68ac543ee8bb06381af8a148,68ac49e7f5750fd7a623e599,Sound B,3441,2,comprehension
1610,red,33,,Sound B,Graduated College,neutral,299196,1756124531617,1756124232421,male,english,conjunctive,608d247fc141c8230ce3ebdc,68ac543ee8bb06381af8a148,68ac49e7f5750fd7a623e599,Sound B,3322,3,comprehension
1610,red,33,,Sound B,Graduated College,neutral,299196,1756124531617,1756124232421,male,english,conjunctive,608d247fc141c8230ce3ebdc,68ac543ee8bb06381af8a148,68ac49e7f5750fd7a623e599,Sound A,1893,4,comprehension
1610,red,33,,only the islanders know,Graduated College,neutral,299196,1756124531617,1756124232421,male,english,conjunctive,608d247fc141c8230ce3ebdc,68ac543ee8bb06381af8a148,68ac49e7f5750fd7a623e599,only the islanders know,7931,1,comprehension-2
1610,red,33,,FALSE,Graduated College,neutral,299196,1756124531617,1756124232421,male,english,conjunctive,608d247fc141c8230ce3ebdc,68ac543ee8bb06381af8a148,68ac49e7f5750fd7a623e599,FALSE,3733,2,comprehension-2
1610,red,33,,NA,Graduated College,neutral,299196,1756124531617,1756124232421,male,english,conjunctive,608d247fc141c8230ce3ebdc,68ac543ee8bb06381af8a148,68ac49e7f5750fd7a623e599,5,67987,1,critical
1611,red,47,,Sound A,Graduated College,unpleasant,187502,1756124559448,1756124371946,female,English,disjunctive,63ced9adadc38e1acc2b58b6,68ac54be9582daa271e473a1,68ac49e7f5750fd7a623e599,Sound A,11239,1,comprehension
1611,red,47,,Sound A,Graduated College,unpleasant,187502,1756124559448,1756124371946,female,English,disjunctive,63ced9adadc38e1acc2b58b6,68ac54be9582daa271e473a1,68ac49e7f5750fd7a623e599,Sound A,7677,2,comprehension
1611,red,47,,Sound A,Graduated College,unpleasant,187502,1756124559448,1756124371946,female,English,disjunctive,63ced9adadc38e1acc2b58b6,68ac54be9582daa271e473a1,68ac49e7f5750fd7a623e599,Sound B,3496,3,comprehension
1611,red,47,,Sound B,Graduated College,unpleasant,187502,1756124559448,1756124371946,female,English,disjunctive,63ced9adadc38e1acc2b58b6,68ac54be9582daa271e473a1,68ac49e7f5750fd7a623e599,Sound B,2799,4,comprehension
1611,red,47,,only the islanders know,Graduated College,unpleasant,187502,1756124559448,1756124371946,female,English,disjunctive,63ced9adadc38e1acc2b58b6,68ac54be9582daa271e473a1,68ac49e7f5750fd7a623e599,90% for blue marbles and 10% for red marbles,7910,1,comprehension-2
1611,red,47,,FALSE,Graduated College,unpleasant,187502,1756124559448,1756124371946,female,English,disjunctive,63ced9adadc38e1acc2b58b6,68ac54be9582daa271e473a1,68ac49e7f5750fd7a623e599,FALSE,4245,2,comprehension-2
1611,red,47,,NA,Graduated College,unpleasant,187502,1756124559448,1756124371946,female,English,disjunctive,63ced9adadc38e1acc2b58b6,68ac54be9582daa271e473a1,68ac49e7f5750fd7a623e599,5,39307,1,critical
1612,blue,44,,Sound A,Higher degree,unpleasant,214561,1756124576721,1756124362160,male,English,disjunctive,5bfd667f1fe1e50001406d4c,68ac54c28af1fcff311e041f,68ac49e7f5750fd7a623e599,Sound A,7235,1,comprehension
1612,blue,44,,Sound A,Higher degree,unpleasant,214561,1756124576721,1756124362160,male,English,disjunctive,5bfd667f1fe1e50001406d4c,68ac54c28af1fcff311e041f,68ac49e7f5750fd7a623e599,Sound A,1782,2,comprehension
1612,blue,44,,Sound A,Higher degree,unpleasant,214561,1756124576721,1756124362160,male,English,disjunctive,5bfd667f1fe1e50001406d4c,68ac54c28af1fcff311e041f,68ac49e7f5750fd7a623e599,Sound A,1279,3,comprehension
1612,blue,44,,Sound B,Higher degree,unpleasant,214561,1756124576721,1756124362160,male,English,disjunctive,5bfd667f1fe1e50001406d4c,68ac54c28af1fcff311e041f,68ac49e7f5750fd7a623e599,Sound B,853,4,comprehension
1612,blue,44,,only the islanders know,Higher degree,unpleasant,214561,1756124576721,1756124362160,male,English,disjunctive,5bfd667f1fe1e50001406d4c,68ac54c28af1fcff311e041f,68ac49e7f5750fd7a623e599,90% for blue marbles and 10% for red marbles,13191,1,comprehension-2
1612,blue,44,,FALSE,Higher degree,unpleasant,214561,1756124576721,1756124362160,male,English,disjunctive,5bfd667f1fe1e50001406d4c,68ac54c28af1fcff311e041f,68ac49e7f5750fd7a623e599,FALSE,4079,2,comprehension-2
1612,blue,44,,NA,Higher degree,unpleasant,214561,1756124576721,1756124362160,male,English,disjunctive,5bfd667f1fe1e50001406d4c,68ac54c28af1fcff311e041f,68ac49e7f5750fd7a623e599,2,31581,1,critical
1614,blue,26,I think the wording for the blue and red marble causing the tone that is doesn't have to be at the same time and that it can be either blue or red.,Sound A,Graduated College,pleasant,350465,1756124580432,1756124229967,female,English,disjunctive,5f08d79de54da413c09fc906,68ac5441fc1484bb86d28151,68ac49e7f5750fd7a623e599,Sound A,16536,1,comprehension
1614,blue,26,I think the wording for the blue and red marble causing the tone that is doesn't have to be at the same time and that it can be either blue or red.,Sound A,Graduated College,pleasant,350465,1756124580432,1756124229967,female,English,disjunctive,5f08d79de54da413c09fc906,68ac5441fc1484bb86d28151,68ac49e7f5750fd7a623e599,Sound B,17333,2,comprehension
1614,blue,26,I think the wording for the blue and red marble causing the tone that is doesn't have to be at the same time and that it can be either blue or red.,Sound A,Graduated College,pleasant,350465,1756124580432,1756124229967,female,English,disjunctive,5f08d79de54da413c09fc906,68ac5441fc1484bb86d28151,68ac49e7f5750fd7a623e599,Sound B,3296,3,comprehension
1614,blue,26,I think the wording for the blue and red marble causing the tone that is doesn't have to be at the same time and that it can be either blue or red.,Sound B,Graduated College,pleasant,350465,1756124580432,1756124229967,female,English,disjunctive,5f08d79de54da413c09fc906,68ac5441fc1484bb86d28151,68ac49e7f5750fd7a623e599,Sound B,1548,4,comprehension
1614,blue,26,I think the wording for the blue and red marble causing the tone that is doesn't have to be at the same time and that it can be either blue or red.,only the islanders know,Graduated College,pleasant,350465,1756124580432,1756124229967,female,English,disjunctive,5f08d79de54da413c09fc906,68ac5441fc1484bb86d28151,68ac49e7f5750fd7a623e599,only the islanders know,9381,1,comprehension-2
1614,blue,26,I think the wording for the blue and red marble causing the tone that is doesn't have to be at the same time and that it can be either blue or red.,FALSE,Graduated College,pleasant,350465,1756124580432,1756124229967,female,English,disjunctive,5f08d79de54da413c09fc906,68ac5441fc1484bb86d28151,68ac49e7f5750fd7a623e599,FALSE,6122,2,comprehension-2
1614,blue,26,I think the wording for the blue and red marble causing the tone that is doesn't have to be at the same time and that it can be either blue or red.,NA,Graduated College,pleasant,350465,1756124580432,1756124229967,female,English,disjunctive,5f08d79de54da413c09fc906,68ac5441fc1484bb86d28151,68ac49e7f5750fd7a623e599,4,86367,1,critical
1616,blue,70,,Sound A,Graduated College,pleasant,228072,1756124595079,1756124367007,male,English,conjunctive,682b3f63d0e2c4eff64fe664,68ac54c1bead45734b3c09a9,68ac49e7f5750fd7a623e599,Sound A,7482,1,comprehension
1616,blue,70,,Sound B,Graduated College,pleasant,228072,1756124595079,1756124367007,male,English,conjunctive,682b3f63d0e2c4eff64fe664,68ac54c1bead45734b3c09a9,68ac49e7f5750fd7a623e599,Sound B,7596,2,comprehension
1616,blue,70,,Sound B,Graduated College,pleasant,228072,1756124595079,1756124367007,male,English,conjunctive,682b3f63d0e2c4eff64fe664,68ac54c1bead45734b3c09a9,68ac49e7f5750fd7a623e599,Sound B,3460,3,comprehension
1616,blue,70,,Sound B,Graduated College,pleasant,228072,1756124595079,1756124367007,male,English,conjunctive,682b3f63d0e2c4eff64fe664,68ac54c1bead45734b3c09a9,68ac49e7f5750fd7a623e599,Sound B,838,4,comprehension
1616,blue,70,,only the islanders know,Graduated College,pleasant,228072,1756124595079,1756124367007,male,English,conjunctive,682b3f63d0e2c4eff64fe664,68ac54c1bead45734b3c09a9,68ac49e7f5750fd7a623e599,only the islanders know,11828,1,comprehension-2
1616,blue,70,,FALSE,Graduated College,pleasant,228072,1756124595079,1756124367007,male,English,conjunctive,682b3f63d0e2c4eff64fe664,68ac54c1bead45734b3c09a9,68ac49e7f5750fd7a623e599,FALSE,3511,2,comprehension-2
1616,blue,70,,NA,Graduated College,pleasant,228072,1756124595079,1756124367007,male,English,conjunctive,682b3f63d0e2c4eff64fe664,68ac54c1bead45734b3c09a9,68ac49e7f5750fd7a623e599,7,44049,1,critical
1620,red,50,,Sound A,Graduated College,pleasant,217734,1756124618145,1756124400411,male,English,conjunctive,6662bbd11599452943304086,68ac54e7285b6e9d98028021,68ac49e7f5750fd7a623e599,Sound A,22635,1,comprehension
1620,red,50,,Sound B,Graduated College,pleasant,217734,1756124618145,1756124400411,male,English,conjunctive,6662bbd11599452943304086,68ac54e7285b6e9d98028021,68ac49e7f5750fd7a623e599,Sound B,3329,2,comprehension
1620,red,50,,Sound B,Graduated College,pleasant,217734,1756124618145,1756124400411,male,English,conjunctive,6662bbd11599452943304086,68ac54e7285b6e9d98028021,68ac49e7f5750fd7a623e599,Sound B,4992,3,comprehension
1620,red,50,,Sound B,Graduated College,pleasant,217734,1756124618145,1756124400411,male,English,conjunctive,6662bbd11599452943304086,68ac54e7285b6e9d98028021,68ac49e7f5750fd7a623e599,Sound B,2200,4,comprehension
1620,red,50,,only the islanders know,Graduated College,pleasant,217734,1756124618145,1756124400411,male,English,conjunctive,6662bbd11599452943304086,68ac54e7285b6e9d98028021,68ac49e7f5750fd7a623e599,only the islanders know,18114,1,comprehension-2
1620,red,50,,FALSE,Graduated College,pleasant,217734,1756124618145,1756124400411,male,English,conjunctive,6662bbd11599452943304086,68ac54e7285b6e9d98028021,68ac49e7f5750fd7a623e599,FALSE,3953,2,comprehension-2
1620,red,50,,NA,Graduated College,pleasant,217734,1756124618145,1756124400411,male,English,conjunctive,6662bbd11599452943304086,68ac54e7285b6e9d98028021,68ac49e7f5750fd7a623e599,2,61192,1,critical
1670,red,27,,Sound A,Higher degree,unpleasant,206416,1756124838450,1756124632034,male,Englush,conjunctive,666f2a40a2a79b7740744a62,68ac55d1e22b2d819c839dd1,68ac49e7f5750fd7a623e599,Sound A,2406,1,comprehension
1670,red,27,,Sound B,Higher degree,unpleasant,206416,1756124838450,1756124632034,male,Englush,conjunctive,666f2a40a2a79b7740744a62,68ac55d1e22b2d819c839dd1,68ac49e7f5750fd7a623e599,Sound A,19415,2,comprehension
1670,red,27,,Sound B,Higher degree,unpleasant,206416,1756124838450,1756124632034,male,Englush,conjunctive,666f2a40a2a79b7740744a62,68ac55d1e22b2d819c839dd1,68ac49e7f5750fd7a623e599,Sound A,1139,3,comprehension
1670,red,27,,Sound B,Higher degree,unpleasant,206416,1756124838450,1756124632034,male,Englush,conjunctive,666f2a40a2a79b7740744a62,68ac55d1e22b2d819c839dd1,68ac49e7f5750fd7a623e599,Sound A,712,4,comprehension
1670,red,27,,only the islanders know,Higher degree,unpleasant,206416,1756124838450,1756124632034,male,Englush,conjunctive,666f2a40a2a79b7740744a62,68ac55d1e22b2d819c839dd1,68ac49e7f5750fd7a623e599,90% for blue marbles and 10% for red marbles,8068,1,comprehension-2
1670,red,27,,FALSE,Higher degree,unpleasant,206416,1756124838450,1756124632034,male,Englush,conjunctive,666f2a40a2a79b7740744a62,68ac55d1e22b2d819c839dd1,68ac49e7f5750fd7a623e599,FALSE,2986,2,comprehension-2
1670,red,27,,NA,Higher degree,unpleasant,206416,1756124838450,1756124632034,male,Englush,conjunctive,666f2a40a2a79b7740744a62,68ac55d1e22b2d819c839dd1,68ac49e7f5750fd7a623e599,7,40464,1,critical
1617,blue,62,,Sound A,Graduated High-school,neutral,176918,1756124603494,1756124426576,female,English,conjunctive,6637b21240220c2517fffa1a,68ac54f6a282885220032bec,68ac49e7f5750fd7a623e599,Sound A,8681,1,comprehension
1617,blue,62,,Sound B,Graduated High-school,neutral,176918,1756124603494,1756124426576,female,English,conjunctive,6637b21240220c2517fffa1a,68ac54f6a282885220032bec,68ac49e7f5750fd7a623e599,Sound B,2751,2,comprehension
1617,blue,62,,Sound B,Graduated High-school,neutral,176918,1756124603494,1756124426576,female,English,conjunctive,6637b21240220c2517fffa1a,68ac54f6a282885220032bec,68ac49e7f5750fd7a623e599,Sound B,1932,3,comprehension
1617,blue,62,,Sound B,Graduated High-school,neutral,176918,1756124603494,1756124426576,female,English,conjunctive,6637b21240220c2517fffa1a,68ac54f6a282885220032bec,68ac49e7f5750fd7a623e599,Sound B,4134,4,comprehension
1617,blue,62,,only the islanders know,Graduated High-school,neutral,176918,1756124603494,1756124426576,female,English,conjunctive,6637b21240220c2517fffa1a,68ac54f6a282885220032bec,68ac49e7f5750fd7a623e599,only the islanders know,16182,1,comprehension-2
1617,blue,62,,FALSE,Graduated High-school,neutral,176918,1756124603494,1756124426576,female,English,conjunctive,6637b21240220c2517fffa1a,68ac54f6a282885220032bec,68ac49e7f5750fd7a623e599,FALSE,5768,2,comprehension-2
1617,blue,62,,NA,Graduated High-school,neutral,176918,1756124603494,1756124426576,female,English,conjunctive,6637b21240220c2517fffa1a,68ac54f6a282885220032bec,68ac49e7f5750fd7a623e599,4,30750,1,critical
1618,red,30,,Sound A,Higher degree,pleasant,119241,1756124606210,1756124486969,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,Sound A,7332,1,comprehension
1618,red,30,,Sound B,Higher degree,pleasant,119241,1756124606210,1756124486969,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,Sound B,1139,2,comprehension
1618,red,30,,Sound B,Higher degree,pleasant,119241,1756124606210,1756124486969,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,Sound B,1047,3,comprehension
1618,red,30,,Sound B,Higher degree,pleasant,119241,1756124606210,1756124486969,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,Sound B,1020,4,comprehension
1618,red,30,,only the islanders know,Higher degree,pleasant,119241,1756124606210,1756124486969,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,90% for blue marbles and 10% for red marbles,5140,1,comprehension-2
1618,red,30,,FALSE,Higher degree,pleasant,119241,1756124606210,1756124486969,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,FALSE,2608,2,comprehension-2
1618,red,30,,NA,Higher degree,pleasant,119241,1756124606210,1756124486969,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,3,24325,1,critical
1629,blue,30,,Sound A,Higher degree,neutral,35050,1756124660345,1756124625295,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,Sound A,1157,1,comprehension
1629,blue,30,,Sound B,Higher degree,neutral,35050,1756124660345,1756124625295,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,Sound B,424,2,comprehension
1629,blue,30,,Sound B,Higher degree,neutral,35050,1756124660345,1756124625295,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,Sound B,702,3,comprehension
1629,blue,30,,Sound B,Higher degree,neutral,35050,1756124660345,1756124625295,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,Sound B,638,4,comprehension
1629,blue,30,,only the islanders know,Higher degree,neutral,35050,1756124660345,1756124625295,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,90% for blue marbles and 10% for red marbles,1024,1,comprehension-2
1629,blue,30,,FALSE,Higher degree,neutral,35050,1756124660345,1756124625295,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,FALSE,2370,2,comprehension-2
1629,blue,30,,NA,Higher degree,neutral,35050,1756124660345,1756124625295,female,english,conjunctive,66acf11330b6066306ad61d4,68ac5542586a6ab36c45ce72,68ac49e7f5750fd7a623e599,3,4830,1,critical
1631,red,54,,Sound A,Graduated College,neutral,308894,1756124665576,1756124356682,male,English,conjunctive,54dfac92fdf99b4b6b6595d9,68ac54bf30702b9235fc9c4b,68ac49e7f5750fd7a623e599,Sound A,13104,1,comprehension
1631,red,54,,Sound B,Graduated College,neutral,308894,1756124665576,1756124356682,male,English,conjunctive,54dfac92fdf99b4b6b6595d9,68ac54bf30702b9235fc9c4b,68ac49e7f5750fd7a623e599,Sound B,8603,2,comprehension
1631,red,54,,Sound B,Graduated College,neutral,308894,1756124665576,1756124356682,male,English,conjunctive,54dfac92fdf99b4b6b6595d9,68ac54bf30702b9235fc9c4b,68ac49e7f5750fd7a623e599,Sound B,4877,3,comprehension
1631,red,54,,Sound B,Graduated College,neutral,308894,1756124665576,1756124356682,male,English,conjunctive,54dfac92fdf99b4b6b6595d9,68ac54bf30702b9235fc9c4b,68ac49e7f5750fd7a623e599,Sound B,1108,4,comprehension
1631,red,54,,only the islanders know,Graduated College,neutral,308894,1756124665576,1756124356682,male,English,conjunctive,54dfac92fdf99b4b6b6595d9,68ac54bf30702b9235fc9c4b,68ac49e7f5750fd7a623e599,only the islanders know,25624,1,comprehension-2
1631,red,54,,FALSE,Graduated College,neutral,308894,1756124665576,1756124356682,male,English,conjunctive,54dfac92fdf99b4b6b6595d9,68ac54bf30702b9235fc9c4b,68ac49e7f5750fd7a623e599,FALSE,5036,2,comprehension-2
1631,red,54,,NA,Graduated College,neutral,308894,1756124665576,1756124356682,male,English,conjunctive,54dfac92fdf99b4b6b6595d9,68ac54bf30702b9235fc9c4b,68ac49e7f5750fd7a623e599,6,55464,1,critical
1634,blue,43,,Sound A,Higher degree,unpleasant,204482,1756124676253,1756124471771,male,English,disjunctive,5bb756696322c5000159756c,68ac55311ccadc609e7cccf9,68ac49e7f5750fd7a623e599,Sound A,1849,1,comprehension
1634,blue,43,,Sound A,Higher degree,unpleasant,204482,1756124676253,1756124471771,male,English,disjunctive,5bb756696322c5000159756c,68ac55311ccadc609e7cccf9,68ac49e7f5750fd7a623e599,Sound A,952,2,comprehension
1634,blue,43,,Sound A,Higher degree,unpleasant,204482,1756124676253,1756124471771,male,English,disjunctive,5bb756696322c5000159756c,68ac55311ccadc609e7cccf9,68ac49e7f5750fd7a623e599,Sound B,998,3,comprehension
1634,blue,43,,Sound B,Higher degree,unpleasant,204482,1756124676253,1756124471771,male,English,disjunctive,5bb756696322c5000159756c,68ac55311ccadc609e7cccf9,68ac49e7f5750fd7a623e599,Sound B,929,4,comprehension
