submission_id,actual_cause,age,bias,comments,correctResponse,education,effect_valence,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,mechanism,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,trialNr,trialType
1658,blue,22,red,,FALSE,Graduated High-school,pleasant,241874,1756124770203,1756124528329,male,english,conjunctive,6645ead2d999bda561f525ea,68ac55651c3d94c6ff6b4e71,68ac4ae76781c84da1367d55,TRUE,3591,2,comprehension-3
1658,blue,22,red,,NA,Graduated High-school,pleasant,241874,1756124770203,1756124528329,male,english,conjunctive,6645ead2d999bda561f525ea,68ac55651c3d94c6ff6b4e71,68ac4ae76781c84da1367d55,1,29008,1,critical
1626,red,51,red,,Sound A,Graduated College,pleasant,221881,1756124644306,1756124422425,female,English,conjunctive,666f5c8b54f3cb859fcd9706,68ac54fd55222fdfe626569d,68ac4ae76781c84da1367d55,Sound A,11809,1,comprehension
1626,red,51,red,,Sound B,Graduated College,pleasant,221881,1756124644306,1756124422425,female,English,conjunctive,666f5c8b54f3cb859fcd9706,68ac54fd55222fdfe626569d,68ac4ae76781c84da1367d55,Sound B,6042,2,comprehension
1626,red,51,red,,Sound B,Graduated College,pleasant,221881,1756124644306,1756124422425,female,English,conjunctive,666f5c8b54f3cb859fcd9706,68ac54fd55222fdfe626569d,68ac4ae76781c84da1367d55,Sound B,1235,3,comprehension
1626,red,51,red,,Sound B,Graduated College,pleasant,221881,1756124644306,1756124422425,female,English,conjunctive,666f5c8b54f3cb859fcd9706,68ac54fd55222fdfe626569d,68ac4ae76781c84da1367d55,Sound B,1642,4,comprehension
1626,red,51,red,,Red marble,Graduated College,pleasant,221881,1756124644306,1756124422425,female,English,conjunctive,666f5c8b54f3cb859fcd9706,68ac54fd55222fdfe626569d,68ac4ae76781c84da1367d55,Red marble,12718,1,comprehension-2
1626,red,51,red,,Everyone,Graduated College,pleasant,221881,1756124644306,1756124422425,female,English,conjunctive,666f5c8b54f3cb859fcd9706,68ac54fd55222fdfe626569d,68ac4ae76781c84da1367d55,Everyone,6324,1,comprehension-3
1626,red,51,red,,FALSE,Graduated College,pleasant,221881,1756124644306,1756124422425,female,English,conjunctive,666f5c8b54f3cb859fcd9706,68ac54fd55222fdfe626569d,68ac4ae76781c84da1367d55,FALSE,5279,2,comprehension-3
1626,red,51,red,,NA,Graduated College,pleasant,221881,1756124644306,1756124422425,female,English,conjunctive,666f5c8b54f3cb859fcd9706,68ac54fd55222fdfe626569d,68ac4ae76781c84da1367d55,7,41282,1,critical
1649,blue,38,red,,Sound A,Graduated College,unpleasant,209037,1756124737070,1756124528033,male,english,conjunctive,65537e14439274fe5036b4d2,68ac5565bc2c9bbdfe5353b1,68ac4ae76781c84da1367d55,Sound A,27964,1,comprehension
1649,blue,38,red,,Sound B,Graduated College,unpleasant,209037,1756124737070,1756124528033,male,english,conjunctive,65537e14439274fe5036b4d2,68ac5565bc2c9bbdfe5353b1,68ac4ae76781c84da1367d55,Sound B,17152,2,comprehension
1649,blue,38,red,,Sound B,Graduated College,unpleasant,209037,1756124737070,1756124528033,male,english,conjunctive,65537e14439274fe5036b4d2,68ac5565bc2c9bbdfe5353b1,68ac4ae76781c84da1367d55,Sound B,4872,3,comprehension
1649,blue,38,red,,Sound B,Graduated College,unpleasant,209037,1756124737070,1756124528033,male,english,conjunctive,65537e14439274fe5036b4d2,68ac5565bc2c9bbdfe5353b1,68ac4ae76781c84da1367d55,Sound B,7840,4,comprehension
1649,blue,38,red,,Red marble,Graduated College,unpleasant,209037,1756124737070,1756124528033,male,english,conjunctive,65537e14439274fe5036b4d2,68ac5565bc2c9bbdfe5353b1,68ac4ae76781c84da1367d55,Red marble,6456,1,comprehension-2
1649,blue,38,red,,Everyone,Graduated College,unpleasant,209037,1756124737070,1756124528033,male,english,conjunctive,65537e14439274fe5036b4d2,68ac5565bc2c9bbdfe5353b1,68ac4ae76781c84da1367d55,Everyone,7980,1,comprehension-3
1649,blue,38,red,,FALSE,Graduated College,unpleasant,209037,1756124737070,1756124528033,male,english,conjunctive,65537e14439274fe5036b4d2,68ac5565bc2c9bbdfe5353b1,68ac4ae76781c84da1367d55,FALSE,4240,2,comprehension-3
1649,blue,38,red,,NA,Graduated College,unpleasant,209037,1756124737070,1756124528033,male,english,conjunctive,65537e14439274fe5036b4d2,68ac5565bc2c9bbdfe5353b1,68ac4ae76781c84da1367d55,4,34043,1,critical
1653,blue,62,blue,,Sound A,Graduated College,unpleasant,238996,1756124756390,1756124517394,female,English,conjunctive,605f61f6a2529d666698844b,68ac554bd93a9e5019781431,68ac4ae76781c84da1367d55,Sound A,9745,1,comprehension
1653,blue,62,blue,,Sound B,Graduated College,unpleasant,238996,1756124756390,1756124517394,female,English,conjunctive,605f61f6a2529d666698844b,68ac554bd93a9e5019781431,68ac4ae76781c84da1367d55,Sound B,8423,2,comprehension
1653,blue,62,blue,,Sound B,Graduated College,unpleasant,238996,1756124756390,1756124517394,female,English,conjunctive,605f61f6a2529d666698844b,68ac554bd93a9e5019781431,68ac4ae76781c84da1367d55,Sound B,1856,3,comprehension
1653,blue,62,blue,,Sound B,Graduated College,unpleasant,238996,1756124756390,1756124517394,female,English,conjunctive,605f61f6a2529d666698844b,68ac554bd93a9e5019781431,68ac4ae76781c84da1367d55,Sound B,1385,4,comprehension
1653,blue,62,blue,,Blue marble,Graduated College,unpleasant,238996,1756124756390,1756124517394,female,English,conjunctive,605f61f6a2529d666698844b,68ac554bd93a9e5019781431,68ac4ae76781c84da1367d55,Blue marble,9480,1,comprehension-2
1653,blue,62,blue,,Everyone,Graduated College,unpleasant,238996,1756124756390,1756124517394,female,English,conjunctive,605f61f6a2529d666698844b,68ac554bd93a9e5019781431,68ac4ae76781c84da1367d55,Everyone,6088,1,comprehension-3
1653,blue,62,blue,,FALSE,Graduated College,unpleasant,238996,1756124756390,1756124517394,female,English,conjunctive,605f61f6a2529d666698844b,68ac554bd93a9e5019781431,68ac4ae76781c84da1367d55,FALSE,3768,2,comprehension-3
1653,blue,62,blue,,NA,Graduated College,unpleasant,238996,1756124756390,1756124517394,female,English,conjunctive,605f61f6a2529d666698844b,68ac554bd93a9e5019781431,68ac4ae76781c84da1367d55,7,39144,1,critical
1669,red,38,red,,Sound A,Graduated High-school,pleasant,296834,1756124836983,1756124540149,female,English,conjunctive,5d701566b1a79d00165c65ae,68ac556bbc948b671bb16efc,68ac4ae76781c84da1367d55,Sound A,18528,1,comprehension
1669,red,38,red,,Sound B,Graduated High-school,pleasant,296834,1756124836983,1756124540149,female,English,conjunctive,5d701566b1a79d00165c65ae,68ac556bbc948b671bb16efc,68ac4ae76781c84da1367d55,Sound B,5225,2,comprehension
1669,red,38,red,,Sound B,Graduated High-school,pleasant,296834,1756124836983,1756124540149,female,English,conjunctive,5d701566b1a79d00165c65ae,68ac556bbc948b671bb16efc,68ac4ae76781c84da1367d55,Sound B,3528,3,comprehension
1669,red,38,red,,Sound B,Graduated High-school,pleasant,296834,1756124836983,1756124540149,female,English,conjunctive,5d701566b1a79d00165c65ae,68ac556bbc948b671bb16efc,68ac4ae76781c84da1367d55,Sound B,1905,4,comprehension
1669,red,38,red,,Red marble,Graduated High-school,pleasant,296834,1756124836983,1756124540149,female,English,conjunctive,5d701566b1a79d00165c65ae,68ac556bbc948b671bb16efc,68ac4ae76781c84da1367d55,Red marble,10237,1,comprehension-2
1669,red,38,red,,Everyone,Graduated High-school,pleasant,296834,1756124836983,1756124540149,female,English,conjunctive,5d701566b1a79d00165c65ae,68ac556bbc948b671bb16efc,68ac4ae76781c84da1367d55,Everyone,4028,1,comprehension-3
1669,red,38,red,,FALSE,Graduated High-school,pleasant,296834,1756124836983,1756124540149,female,English,conjunctive,5d701566b1a79d00165c65ae,68ac556bbc948b671bb16efc,68ac4ae76781c84da1367d55,FALSE,3072,2,comprehension-3
1669,red,38,red,,NA,Graduated High-school,pleasant,296834,1756124836983,1756124540149,female,English,conjunctive,5d701566b1a79d00165c65ae,68ac556bbc948b671bb16efc,68ac4ae76781c84da1367d55,3,68962,1,critical
1671,blue,39,blue,,Sound A,Graduated High-school,neutral,239782,1756124839041,1756124599259,male,english,disjunctive,582f8bbd4cadc80001b0fbd3,68ac54d514c76fc2bba1e104,68ac4ae76781c84da1367d55,Sound A,27086,1,comprehension
1671,blue,39,blue,,Sound A,Graduated High-school,neutral,239782,1756124839041,1756124599259,male,english,disjunctive,582f8bbd4cadc80001b0fbd3,68ac54d514c76fc2bba1e104,68ac4ae76781c84da1367d55,Sound A,4775,2,comprehension
1671,blue,39,blue,,Sound A,Graduated High-school,neutral,239782,1756124839041,1756124599259,male,english,disjunctive,582f8bbd4cadc80001b0fbd3,68ac54d514c76fc2bba1e104,68ac4ae76781c84da1367d55,Sound B,4877,3,comprehension
1671,blue,39,blue,,Sound B,Graduated High-school,neutral,239782,1756124839041,1756124599259,male,english,disjunctive,582f8bbd4cadc80001b0fbd3,68ac54d514c76fc2bba1e104,68ac4ae76781c84da1367d55,Sound B,2637,4,comprehension
1671,blue,39,blue,,Blue marble,Graduated High-school,neutral,239782,1756124839041,1756124599259,male,english,disjunctive,582f8bbd4cadc80001b0fbd3,68ac54d514c76fc2bba1e104,68ac4ae76781c84da1367d55,Blue marble,8710,1,comprehension-2
1671,blue,39,blue,,Everyone,Graduated High-school,neutral,239782,1756124839041,1756124599259,male,english,disjunctive,582f8bbd4cadc80001b0fbd3,68ac54d514c76fc2bba1e104,68ac4ae76781c84da1367d55,Everyone,30344,1,comprehension-3
1671,blue,39,blue,,FALSE,Graduated High-school,neutral,239782,1756124839041,1756124599259,male,english,disjunctive,582f8bbd4cadc80001b0fbd3,68ac54d514c76fc2bba1e104,68ac4ae76781c84da1367d55,FALSE,4070,2,comprehension-3
1671,blue,39,blue,,NA,Graduated High-school,neutral,239782,1756124839041,1756124599259,male,english,disjunctive,582f8bbd4cadc80001b0fbd3,68ac54d514c76fc2bba1e104,68ac4ae76781c84da1367d55,3,95452,1,critical
1681,blue,46,blue,,Sound A,Graduated High-school,pleasant,217368,1756124870403,1756124653035,female,English,disjunctive,60a2a8570a0f9cc00d6b9d1a,68ac55dfbde527a3d0aedc9d,68ac4ae76781c84da1367d55,Sound A,9742,1,comprehension
1681,blue,46,blue,,Sound A,Graduated High-school,pleasant,217368,1756124870403,1756124653035,female,English,disjunctive,60a2a8570a0f9cc00d6b9d1a,68ac55dfbde527a3d0aedc9d,68ac4ae76781c84da1367d55,Sound A,725,2,comprehension
1681,blue,46,blue,,Sound A,Graduated High-school,pleasant,217368,1756124870403,1756124653035,female,English,disjunctive,60a2a8570a0f9cc00d6b9d1a,68ac55dfbde527a3d0aedc9d,68ac4ae76781c84da1367d55,Sound B,7732,3,comprehension
1681,blue,46,blue,,Sound B,Graduated High-school,pleasant,217368,1756124870403,1756124653035,female,English,disjunctive,60a2a8570a0f9cc00d6b9d1a,68ac55dfbde527a3d0aedc9d,68ac4ae76781c84da1367d55,Sound B,7504,4,comprehension
1681,blue,46,blue,,Blue marble,Graduated High-school,pleasant,217368,1756124870403,1756124653035,female,English,disjunctive,60a2a8570a0f9cc00d6b9d1a,68ac55dfbde527a3d0aedc9d,68ac4ae76781c84da1367d55,Blue marble,8063,1,comprehension-2
1681,blue,46,blue,,Everyone,Graduated High-school,pleasant,217368,1756124870403,1756124653035,female,English,disjunctive,60a2a8570a0f9cc00d6b9d1a,68ac55dfbde527a3d0aedc9d,68ac4ae76781c84da1367d55,Everyone,4264,1,comprehension-3
1681,blue,46,blue,,FALSE,Graduated High-school,pleasant,217368,1756124870403,1756124653035,female,English,disjunctive,60a2a8570a0f9cc00d6b9d1a,68ac55dfbde527a3d0aedc9d,68ac4ae76781c84da1367d55,FALSE,3129,2,comprehension-3
1681,blue,46,blue,,NA,Graduated High-school,pleasant,217368,1756124870403,1756124653035,female,English,disjunctive,60a2a8570a0f9cc00d6b9d1a,68ac55dfbde527a3d0aedc9d,68ac4ae76781c84da1367d55,1,65113,1,critical
1683,blue,44,red,,Sound A,Graduated High-school,unpleasant,247028,1756124882027,1756124634999,female,English,disjunctive,57027b6768c641000e0c894a,68ac55ca076f309199decddc,68ac4ae76781c84da1367d55,Sound A,17803,1,comprehension
1683,blue,44,red,,Sound A,Graduated High-school,unpleasant,247028,1756124882027,1756124634999,female,English,disjunctive,57027b6768c641000e0c894a,68ac55ca076f309199decddc,68ac4ae76781c84da1367d55,Sound A,28380,2,comprehension
1683,blue,44,red,,Sound A,Graduated High-school,unpleasant,247028,1756124882027,1756124634999,female,English,disjunctive,57027b6768c641000e0c894a,68ac55ca076f309199decddc,68ac4ae76781c84da1367d55,Sound B,23759,3,comprehension
1683,blue,44,red,,Sound B,Graduated High-school,unpleasant,247028,1756124882027,1756124634999,female,English,disjunctive,57027b6768c641000e0c894a,68ac55ca076f309199decddc,68ac4ae76781c84da1367d55,Sound B,7382,4,comprehension
1683,blue,44,red,,Red marble,Graduated High-school,unpleasant,247028,1756124882027,1756124634999,female,English,disjunctive,57027b6768c641000e0c894a,68ac55ca076f309199decddc,68ac4ae76781c84da1367d55,Red marble,10495,1,comprehension-2
1683,blue,44,red,,Everyone,Graduated High-school,unpleasant,247028,1756124882027,1756124634999,female,English,disjunctive,57027b6768c641000e0c894a,68ac55ca076f309199decddc,68ac4ae76781c84da1367d55,Everyone,4786,1,comprehension-3
1683,blue,44,red,,FALSE,Graduated High-school,unpleasant,247028,1756124882027,1756124634999,female,English,disjunctive,57027b6768c641000e0c894a,68ac55ca076f309199decddc,68ac4ae76781c84da1367d55,FALSE,3989,2,comprehension-3
1683,blue,44,red,,NA,Graduated High-school,unpleasant,247028,1756124882027,1756124634999,female,English,disjunctive,57027b6768c641000e0c894a,68ac55ca076f309199decddc,68ac4ae76781c84da1367d55,4,56934,1,critical
1678,blue,51,red,,Sound A,Graduated College,unpleasant,262650,1756124859895,1756124597245,male,English,conjunctive,68109d22b0ba84c17333ecab,68ac5567488395c6865de709,68ac4ae76781c84da1367d55,Sound A,10290,1,comprehension
1678,blue,51,red,,Sound B,Graduated College,unpleasant,262650,1756124859895,1756124597245,male,English,conjunctive,68109d22b0ba84c17333ecab,68ac5567488395c6865de709,68ac4ae76781c84da1367d55,Sound B,20974,2,comprehension
1678,blue,51,red,,Sound B,Graduated College,unpleasant,262650,1756124859895,1756124597245,male,English,conjunctive,68109d22b0ba84c17333ecab,68ac5567488395c6865de709,68ac4ae76781c84da1367d55,Sound B,2665,3,comprehension
1678,blue,51,red,,Sound B,Graduated College,unpleasant,262650,1756124859895,1756124597245,male,English,conjunctive,68109d22b0ba84c17333ecab,68ac5567488395c6865de709,68ac4ae76781c84da1367d55,Sound B,1991,4,comprehension
1678,blue,51,red,,Red marble,Graduated College,unpleasant,262650,1756124859895,1756124597245,male,English,conjunctive,68109d22b0ba84c17333ecab,68ac5567488395c6865de709,68ac4ae76781c84da1367d55,Red marble,6934,1,comprehension-2
1678,blue,51,red,,Everyone,Graduated College,unpleasant,262650,1756124859895,1756124597245,male,English,conjunctive,68109d22b0ba84c17333ecab,68ac5567488395c6865de709,68ac4ae76781c84da1367d55,Everyone,26856,1,comprehension-3
1678,blue,51,red,,FALSE,Graduated College,unpleasant,262650,1756124859895,1756124597245,male,English,conjunctive,68109d22b0ba84c17333ecab,68ac5567488395c6865de709,68ac4ae76781c84da1367d55,FALSE,4055,2,comprehension-3
1678,blue,51,red,,NA,Graduated College,unpleasant,262650,1756124859895,1756124597245,male,English,conjunctive,68109d22b0ba84c17333ecab,68ac5567488395c6865de709,68ac4ae76781c84da1367d55,7,48006,1,critical
1701,blue,39,blue,,Sound A,Graduated College,neutral,177487,1756124948107,1756124770620,female,english,conjunctive,66be7c2b8e62080ff8341d96,68ac56593c7e44169140baeb,68ac4ae76781c84da1367d55,Sound A,13289,1,comprehension
1701,blue,39,blue,,Sound B,Graduated College,neutral,177487,1756124948107,1756124770620,female,english,conjunctive,66be7c2b8e62080ff8341d96,68ac56593c7e44169140baeb,68ac4ae76781c84da1367d55,Sound B,2192,2,comprehension
1701,blue,39,blue,,Sound B,Graduated College,neutral,177487,1756124948107,1756124770620,female,english,conjunctive,66be7c2b8e62080ff8341d96,68ac56593c7e44169140baeb,68ac4ae76781c84da1367d55,Sound B,1167,3,comprehension
1701,blue,39,blue,,Sound B,Graduated College,neutral,177487,1756124948107,1756124770620,female,english,conjunctive,66be7c2b8e62080ff8341d96,68ac56593c7e44169140baeb,68ac4ae76781c84da1367d55,Sound B,977,4,comprehension
1701,blue,39,blue,,Blue marble,Graduated College,neutral,177487,1756124948107,1756124770620,female,english,conjunctive,66be7c2b8e62080ff8341d96,68ac56593c7e44169140baeb,68ac4ae76781c84da1367d55,Blue marble,8649,1,comprehension-2
1701,blue,39,blue,,Everyone,Graduated College,neutral,177487,1756124948107,1756124770620,female,english,conjunctive,66be7c2b8e62080ff8341d96,68ac56593c7e44169140baeb,68ac4ae76781c84da1367d55,Everyone,3585,1,comprehension-3
1701,blue,39,blue,,FALSE,Graduated College,neutral,177487,1756124948107,1756124770620,female,english,conjunctive,66be7c2b8e62080ff8341d96,68ac56593c7e44169140baeb,68ac4ae76781c84da1367d55,FALSE,2831,2,comprehension-3
1701,blue,39,blue,,NA,Graduated College,neutral,177487,1756124948107,1756124770620,female,english,conjunctive,66be7c2b8e62080ff8341d96,68ac56593c7e44169140baeb,68ac4ae76781c84da1367d55,2,46796,1,critical
1642,blue,54,red,,Sound A,Graduated High-school,unpleasant,380498,1756124709146,1756124328648,female,English,disjunctive,5f85f217f845b10f388f2ce7,68ac54a1029da8000102d640,68ac4ae76781c84da1367d55,Sound A,17867,1,comprehension
1642,blue,54,red,,Sound A,Graduated High-school,unpleasant,380498,1756124709146,1756124328648,female,English,disjunctive,5f85f217f845b10f388f2ce7,68ac54a1029da8000102d640,68ac4ae76781c84da1367d55,Sound A,19246,2,comprehension
1642,blue,54,red,,Sound A,Graduated High-school,unpleasant,380498,1756124709146,1756124328648,female,English,disjunctive,5f85f217f845b10f388f2ce7,68ac54a1029da8000102d640,68ac4ae76781c84da1367d55,Sound A,13397,3,comprehension
1642,blue,54,red,,Sound B,Graduated High-school,unpleasant,380498,1756124709146,1756124328648,female,English,disjunctive,5f85f217f845b10f388f2ce7,68ac54a1029da8000102d640,68ac4ae76781c84da1367d55,Sound B,2555,4,comprehension
1642,blue,54,red,,Red marble,Graduated High-school,unpleasant,380498,1756124709146,1756124328648,female,English,disjunctive,5f85f217f845b10f388f2ce7,68ac54a1029da8000102d640,68ac4ae76781c84da1367d55,Red marble,19456,1,comprehension-2
1642,blue,54,red,,Everyone,Graduated High-school,unpleasant,380498,1756124709146,1756124328648,female,English,disjunctive,5f85f217f845b10f388f2ce7,68ac54a1029da8000102d640,68ac4ae76781c84da1367d55,Everyone,6932,1,comprehension-3
1642,blue,54,red,,FALSE,Graduated High-school,unpleasant,380498,1756124709146,1756124328648,female,English,disjunctive,5f85f217f845b10f388f2ce7,68ac54a1029da8000102d640,68ac4ae76781c84da1367d55,FALSE,3593,2,comprehension-3
1642,blue,54,red,,NA,Graduated High-school,unpleasant,380498,1756124709146,1756124328648,female,English,disjunctive,5f85f217f845b10f388f2ce7,68ac54a1029da8000102d640,68ac4ae76781c84da1367d55,7,82337,1,critical
1646,red,29,blue,no,Sound A,Graduated College,pleasant,215368,1756124727451,1756124512083,male,english,disjunctive,5b68c9eb87af310001584803,68ac55358742ed4256ca8e06,68ac4ae76781c84da1367d55,Sound A,7824,1,comprehension
1646,red,29,blue,no,Sound A,Graduated College,pleasant,215368,1756124727451,1756124512083,male,english,disjunctive,5b68c9eb87af310001584803,68ac55358742ed4256ca8e06,68ac4ae76781c84da1367d55,Sound B,11311,2,comprehension
1646,red,29,blue,no,Sound A,Graduated College,pleasant,215368,1756124727451,1756124512083,male,english,disjunctive,5b68c9eb87af310001584803,68ac55358742ed4256ca8e06,68ac4ae76781c84da1367d55,Sound A,6296,3,comprehension
1646,red,29,blue,no,Sound B,Graduated College,pleasant,215368,1756124727451,1756124512083,male,english,disjunctive,5b68c9eb87af310001584803,68ac55358742ed4256ca8e06,68ac4ae76781c84da1367d55,Sound B,2416,4,comprehension
1646,red,29,blue,no,Blue marble,Graduated College,pleasant,215368,1756124727451,1756124512083,male,english,disjunctive,5b68c9eb87af310001584803,68ac55358742ed4256ca8e06,68ac4ae76781c84da1367d55,Blue marble,6328,1,comprehension-2
1646,red,29,blue,no,Everyone,Graduated College,pleasant,215368,1756124727451,1756124512083,male,english,disjunctive,5b68c9eb87af310001584803,68ac55358742ed4256ca8e06,68ac4ae76781c84da1367d55,Everyone,3496,1,comprehension-3
1646,red,29,blue,no,FALSE,Graduated College,pleasant,215368,1756124727451,1756124512083,male,english,disjunctive,5b68c9eb87af310001584803,68ac55358742ed4256ca8e06,68ac4ae76781c84da1367d55,FALSE,1976,2,comprehension-3
1646,red,29,blue,no,NA,Graduated College,pleasant,215368,1756124727451,1756124512083,male,english,disjunctive,5b68c9eb87af310001584803,68ac55358742ed4256ca8e06,68ac4ae76781c84da1367d55,1,34616,1,critical
1647,red,39,blue,,Sound A,Graduated College,neutral,376363,1756124731080,1756124354717,male,english,disjunctive,60ddc62b071a009e0b0c2922,68ac54b2d9415250f743f36c,68ac4ae76781c84da1367d55,Sound A,17390,1,comprehension
1647,red,39,blue,,Sound A,Graduated College,neutral,376363,1756124731080,1756124354717,male,english,disjunctive,60ddc62b071a009e0b0c2922,68ac54b2d9415250f743f36c,68ac4ae76781c84da1367d55,Sound A,2431,2,comprehension
1647,red,39,blue,,Sound A,Graduated College,neutral,376363,1756124731080,1756124354717,male,english,disjunctive,60ddc62b071a009e0b0c2922,68ac54b2d9415250f743f36c,68ac4ae76781c84da1367d55,Sound A,1792,3,comprehension
1647,red,39,blue,,Sound B,Graduated College,neutral,376363,1756124731080,1756124354717,male,english,disjunctive,60ddc62b071a009e0b0c2922,68ac54b2d9415250f743f36c,68ac4ae76781c84da1367d55,Sound B,2425,4,comprehension
1647,red,39,blue,,Blue marble,Graduated College,neutral,376363,1756124731080,1756124354717,male,english,disjunctive,60ddc62b071a009e0b0c2922,68ac54b2d9415250f743f36c,68ac4ae76781c84da1367d55,Blue marble,9871,1,comprehension-2
1647,red,39,blue,,Everyone,Graduated College,neutral,376363,1756124731080,1756124354717,male,english,disjunctive,60ddc62b071a009e0b0c2922,68ac54b2d9415250f743f36c,68ac4ae76781c84da1367d55,Everyone,5080,1,comprehension-3
1647,red,39,blue,,FALSE,Graduated College,neutral,376363,1756124731080,1756124354717,male,english,disjunctive,60ddc62b071a009e0b0c2922,68ac54b2d9415250f743f36c,68ac4ae76781c84da1367d55,FALSE,4872,2,comprehension-3
1647,red,39,blue,,NA,Graduated College,neutral,376363,1756124731080,1756124354717,male,english,disjunctive,60ddc62b071a009e0b0c2922,68ac54b2d9415250f743f36c,68ac4ae76781c84da1367d55,5,53928,1,critical
1655,red,42,blue,,Sound A,Higher degree,unpleasant,223369,1756124768928,1756124545559,female,English,disjunctive,590cfded18837300010dfd8c,68ac55700e1637afebe5d65c,68ac4ae76781c84da1367d55,Sound A,24270,1,comprehension
1655,red,42,blue,,Sound A,Higher degree,unpleasant,223369,1756124768928,1756124545559,female,English,disjunctive,590cfded18837300010dfd8c,68ac55700e1637afebe5d65c,68ac4ae76781c84da1367d55,Sound B,14243,2,comprehension
1655,red,42,blue,,Sound A,Higher degree,unpleasant,223369,1756124768928,1756124545559,female,English,disjunctive,590cfded18837300010dfd8c,68ac55700e1637afebe5d65c,68ac4ae76781c84da1367d55,Sound B,2385,3,comprehension
1655,red,42,blue,,Sound B,Higher degree,unpleasant,223369,1756124768928,1756124545559,female,English,disjunctive,590cfded18837300010dfd8c,68ac55700e1637afebe5d65c,68ac4ae76781c84da1367d55,Sound B,1945,4,comprehension
1655,red,42,blue,,Blue marble,Higher degree,unpleasant,223369,1756124768928,1756124545559,female,English,disjunctive,590cfded18837300010dfd8c,68ac55700e1637afebe5d65c,68ac4ae76781c84da1367d55,Blue marble,7768,1,comprehension-2
1655,red,42,blue,,Everyone,Higher degree,unpleasant,223369,1756124768928,1756124545559,female,English,disjunctive,590cfded18837300010dfd8c,68ac55700e1637afebe5d65c,68ac4ae76781c84da1367d55,Everyone,6295,1,comprehension-3
1655,red,42,blue,,FALSE,Higher degree,unpleasant,223369,1756124768928,1756124545559,female,English,disjunctive,590cfded18837300010dfd8c,68ac55700e1637afebe5d65c,68ac4ae76781c84da1367d55,FALSE,5082,2,comprehension-3
1655,red,42,blue,,NA,Higher degree,unpleasant,223369,1756124768928,1756124545559,female,English,disjunctive,590cfded18837300010dfd8c,68ac55700e1637afebe5d65c,68ac4ae76781c84da1367d55,1,54867,1,critical
1666,red,73,red,,Sound A,Graduated College,unpleasant,141894,1756124823163,1756124681269,female,english,conjunctive,669ed03f13f57e07092e1877,68ac5602c73fa6bdf45e82ce,68ac4ae76781c84da1367d55,Sound A,15840,1,comprehension
1666,red,73,red,,Sound B,Graduated College,unpleasant,141894,1756124823163,1756124681269,female,english,conjunctive,669ed03f13f57e07092e1877,68ac5602c73fa6bdf45e82ce,68ac4ae76781c84da1367d55,Sound B,2496,2,comprehension
1666,red,73,red,,Sound B,Graduated College,unpleasant,141894,1756124823163,1756124681269,female,english,conjunctive,669ed03f13f57e07092e1877,68ac5602c73fa6bdf45e82ce,68ac4ae76781c84da1367d55,Sound A,4952,3,comprehension
1666,red,73,red,,Sound B,Graduated College,unpleasant,141894,1756124823163,1756124681269,female,english,conjunctive,669ed03f13f57e07092e1877,68ac5602c73fa6bdf45e82ce,68ac4ae76781c84da1367d55,Sound A,1632,4,comprehension
1666,red,73,red,,Red marble,Graduated College,unpleasant,141894,1756124823163,1756124681269,female,english,conjunctive,669ed03f13f57e07092e1877,68ac5602c73fa6bdf45e82ce,68ac4ae76781c84da1367d55,Red marble,8680,1,comprehension-2
1666,red,73,red,,Everyone,Graduated College,unpleasant,141894,1756124823163,1756124681269,female,english,conjunctive,669ed03f13f57e07092e1877,68ac5602c73fa6bdf45e82ce,68ac4ae76781c84da1367d55,Everyone,3696,1,comprehension-3
1666,red,73,red,,FALSE,Graduated College,unpleasant,141894,1756124823163,1756124681269,female,english,conjunctive,669ed03f13f57e07092e1877,68ac5602c73fa6bdf45e82ce,68ac4ae76781c84da1367d55,FALSE,3920,2,comprehension-3
1666,red,73,red,,NA,Graduated College,unpleasant,141894,1756124823163,1756124681269,female,english,conjunctive,669ed03f13f57e07092e1877,68ac5602c73fa6bdf45e82ce,68ac4ae76781c84da1367d55,1,33040,1,critical
1691,red,27,red,,Sound A,Graduated College,pleasant,258436,1756124906305,1756124647869,male,English,conjunctive,67aa691b6df91bf4fdf516b4,68ac55d89334177f43d97d02,68ac4ae76781c84da1367d55,Sound A,6605,1,comprehension
1691,red,27,red,,Sound B,Graduated College,pleasant,258436,1756124906305,1756124647869,male,English,conjunctive,67aa691b6df91bf4fdf516b4,68ac55d89334177f43d97d02,68ac4ae76781c84da1367d55,Sound B,4089,2,comprehension
1691,red,27,red,,Sound B,Graduated College,pleasant,258436,1756124906305,1756124647869,male,English,conjunctive,67aa691b6df91bf4fdf516b4,68ac55d89334177f43d97d02,68ac4ae76781c84da1367d55,Sound A,3450,3,comprehension
1691,red,27,red,,Sound B,Graduated College,pleasant,258436,1756124906305,1756124647869,male,English,conjunctive,67aa691b6df91bf4fdf516b4,68ac55d89334177f43d97d02,68ac4ae76781c84da1367d55,Sound B,2679,4,comprehension
1691,red,27,red,,Red marble,Graduated College,pleasant,258436,1756124906305,1756124647869,male,English,conjunctive,67aa691b6df91bf4fdf516b4,68ac55d89334177f43d97d02,68ac4ae76781c84da1367d55,Red marble,22464,1,comprehension-2
